,slice_file_name,fsID,start,end,salience,fold,classID,class
3259,167464-0-0-23.wav,167464,11.5,15.5,2,10,0,air_conditioner
3260,167464-0-0-24.wav,167464,12.0,16.0,2,10,0,air_conditioner
3261,167464-0-0-3.wav,167464,1.5,5.5,2,10,0,air_conditioner
3262,167464-0-0-4.wav,167464,2.0,6.0,2,10,0,air_conditioner
3263,167464-0-0-5.wav,167464,2.5,6.5,2,10,0,air_conditioner
3264,167464-0-0-6.wav,167464,3.0,7.0,2,10,0,air_conditioner
3265,167464-0-0-7.wav,167464,3.5,7.5,2,10,0,air_conditioner
3266,167464-0-0-8.wav,167464,4.0,8.0,2,10,0,air_conditioner
3267,167464-0-0-9.wav,167464,4.5,8.5,2,10,0,air_conditioner
3421,170022-0-0-0.wav,170022,9.04285,13.04285,1,8,0,air_conditioner
3422,170022-0-0-1.wav,170022,9.54285,13.54285,1,8,0,air_conditioner
3431,170245-0-0-0.wav,170245,0.0,2.3895459999999997,1,5,0,air_conditioner
3857,177621-0-0-0.wav,177621,0.0,4.0,2,1,0,air_conditioner
3858,177621-0-0-100.wav,177621,50.0,54.0,2,1,0,air_conditioner
3859,177621-0-0-104.wav,177621,52.0,56.0,2,1,0,air_conditioner
3860,177621-0-0-105.wav,177621,52.5,56.5,2,1,0,air_conditioner
3861,177621-0-0-109.wav,177621,54.5,58.5,2,1,0,air_conditioner
3862,177621-0-0-117.wav,177621,58.5,62.5,2,1,0,air_conditioner
3863,177621-0-0-120.wav,177621,60.0,64.0,2,1,0,air_conditioner
3864,177621-0-0-126.wav,177621,63.0,67.0,2,1,0,air_conditioner
3865,177621-0-0-127.wav,177621,63.5,67.5,2,1,0,air_conditioner
3866,177621-0-0-128.wav,177621,64.0,68.0,2,1,0,air_conditioner
3867,177621-0-0-145.wav,177621,72.5,76.5,2,1,0,air_conditioner
3868,177621-0-0-147.wav,177621,73.5,77.5,2,1,0,air_conditioner
3869,177621-0-0-2.wav,177621,1.0,5.0,2,1,0,air_conditioner
3870,177621-0-0-27.wav,177621,13.5,17.5,2,1,0,air_conditioner
3871,177621-0-0-31.wav,177621,15.5,19.5,2,1,0,air_conditioner
3872,177621-0-0-35.wav,177621,17.5,21.5,2,1,0,air_conditioner
3873,177621-0-0-46.wav,177621,23.0,27.0,2,1,0,air_conditioner
3874,177621-0-0-47.wav,177621,23.5,27.5,2,1,0,air_conditioner
3875,177621-0-0-48.wav,177621,24.0,28.0,2,1,0,air_conditioner
3876,177621-0-0-54.wav,177621,27.0,31.0,2,1,0,air_conditioner
3877,177621-0-0-57.wav,177621,28.5,32.5,2,1,0,air_conditioner
3878,177621-0-0-80.wav,177621,40.0,44.0,2,1,0,air_conditioner
3879,177621-0-0-88.wav,177621,44.0,48.0,2,1,0,air_conditioner
3880,177621-0-0-91.wav,177621,45.5,49.5,2,1,0,air_conditioner
3881,177621-0-0-93.wav,177621,46.5,50.5,2,1,0,air_conditioner
3882,177726-0-0-1.wav,177726,0.5,4.5,2,8,0,air_conditioner
3883,177726-0-0-10.wav,177726,5.0,9.0,2,8,0,air_conditioner
3884,177726-0-0-11.wav,177726,5.5,9.5,2,8,0,air_conditioner
3885,177726-0-0-12.wav,177726,6.0,10.0,2,8,0,air_conditioner
3886,177726-0-0-13.wav,177726,6.5,10.5,2,8,0,air_conditioner
3887,177726-0-0-14.wav,177726,7.0,11.0,2,8,0,air_conditioner
3888,177726-0-0-15.wav,177726,7.5,11.5,2,8,0,air_conditioner
3889,177726-0-0-17.wav,177726,8.5,12.5,2,8,0,air_conditioner
3890,177726-0-0-18.wav,177726,9.0,13.0,2,8,0,air_conditioner
3891,177726-0-0-19.wav,177726,9.5,13.5,2,8,0,air_conditioner
3892,177726-0-0-2.wav,177726,1.0,5.0,2,8,0,air_conditioner
3893,177726-0-0-21.wav,177726,10.5,14.5,2,8,0,air_conditioner
3894,177726-0-0-22.wav,177726,11.0,15.0,2,8,0,air_conditioner
3895,177726-0-0-23.wav,177726,11.5,15.5,2,8,0,air_conditioner
3896,177726-0-0-25.wav,177726,12.5,16.5,2,8,0,air_conditioner
3897,177726-0-0-26.wav,177726,13.0,17.0,2,8,0,air_conditioner
3898,177726-0-0-27.wav,177726,13.5,17.5,2,8,0,air_conditioner
3899,177726-0-0-28.wav,177726,14.0,18.0,2,8,0,air_conditioner
3900,177726-0-0-29.wav,177726,14.5,18.5,2,8,0,air_conditioner
3901,177726-0-0-3.wav,177726,1.5,5.5,2,8,0,air_conditioner
3902,177726-0-0-30.wav,177726,15.0,19.0,2,8,0,air_conditioner
3903,177726-0-0-31.wav,177726,15.5,19.5,2,8,0,air_conditioner
3904,177726-0-0-32.wav,177726,16.0,20.0,2,8,0,air_conditioner
3905,177726-0-0-33.wav,177726,16.5,20.5,2,8,0,air_conditioner
3906,177726-0-0-34.wav,177726,17.0,21.0,2,8,0,air_conditioner
3907,177726-0-0-36.wav,177726,18.0,22.0,2,8,0,air_conditioner
3908,177726-0-0-37.wav,177726,18.5,22.5,2,8,0,air_conditioner
3909,177726-0-0-5.wav,177726,2.5,6.5,2,8,0,air_conditioner
3910,177726-0-0-6.wav,177726,3.0,7.0,2,8,0,air_conditioner
3911,177726-0-0-7.wav,177726,3.5,7.5,2,8,0,air_conditioner
3912,177726-0-0-8.wav,177726,4.0,8.0,2,8,0,air_conditioner
3913,177726-0-0-9.wav,177726,4.5,8.5,2,8,0,air_conditioner
3914,177729-0-0-1.wav,177729,0.5,4.5,2,7,0,air_conditioner
3915,177729-0-0-106.wav,177729,53.0,57.0,2,7,0,air_conditioner
3916,177729-0-0-108.wav,177729,54.0,58.0,2,7,0,air_conditioner
3917,177729-0-0-111.wav,177729,55.5,59.5,2,7,0,air_conditioner
3918,177729-0-0-120.wav,177729,60.0,64.0,2,7,0,air_conditioner
3919,177729-0-0-128.wav,177729,64.0,68.0,2,7,0,air_conditioner
3920,177729-0-0-20.wav,177729,10.0,14.0,2,7,0,air_conditioner
3921,177729-0-0-22.wav,177729,11.0,15.0,2,7,0,air_conditioner
3922,177729-0-0-27.wav,177729,13.5,17.5,2,7,0,air_conditioner
3923,177729-0-0-28.wav,177729,14.0,18.0,2,7,0,air_conditioner
3924,177729-0-0-3.wav,177729,1.5,5.5,2,7,0,air_conditioner
3925,177729-0-0-38.wav,177729,19.0,23.0,2,7,0,air_conditioner
3926,177729-0-0-40.wav,177729,20.0,24.0,2,7,0,air_conditioner
3927,177729-0-0-42.wav,177729,21.0,25.0,2,7,0,air_conditioner
3928,177729-0-0-50.wav,177729,25.0,29.0,2,7,0,air_conditioner
3929,177729-0-0-51.wav,177729,25.5,29.5,2,7,0,air_conditioner
3930,177729-0-0-53.wav,177729,26.5,30.5,2,7,0,air_conditioner
3931,177729-0-0-58.wav,177729,29.0,33.0,2,7,0,air_conditioner
3932,177729-0-0-63.wav,177729,31.5,35.5,2,7,0,air_conditioner
3933,177729-0-0-67.wav,177729,33.5,37.5,2,7,0,air_conditioner
3934,177729-0-0-68.wav,177729,34.0,38.0,2,7,0,air_conditioner
3935,177729-0-0-69.wav,177729,34.5,38.5,2,7,0,air_conditioner
3936,177729-0-0-73.wav,177729,36.5,40.5,2,7,0,air_conditioner
3937,177729-0-0-74.wav,177729,37.0,41.0,2,7,0,air_conditioner
3938,177729-0-0-80.wav,177729,40.0,44.0,2,7,0,air_conditioner
3939,177729-0-0-82.wav,177729,41.0,45.0,2,7,0,air_conditioner
3940,177729-0-0-83.wav,177729,41.5,45.5,2,7,0,air_conditioner
3941,177729-0-0-89.wav,177729,44.5,48.5,2,7,0,air_conditioner
3942,177729-0-0-91.wav,177729,45.5,49.5,2,7,0,air_conditioner
3943,177729-0-0-97.wav,177729,48.5,52.5,2,7,0,air_conditioner
3944,177729-0-0-98.wav,177729,49.0,53.0,2,7,0,air_conditioner
3945,177742-0-0-10.wav,177742,5.0,9.0,2,3,0,air_conditioner
3946,177742-0-0-102.wav,177742,51.0,55.0,2,3,0,air_conditioner
3947,177742-0-0-111.wav,177742,55.5,59.5,2,3,0,air_conditioner
3948,177742-0-0-149.wav,177742,74.5,78.5,2,3,0,air_conditioner
3949,177742-0-0-161.wav,177742,80.5,84.5,2,3,0,air_conditioner
3950,177742-0-0-164.wav,177742,82.0,86.0,2,3,0,air_conditioner
3951,177742-0-0-165.wav,177742,82.5,86.5,2,3,0,air_conditioner
3952,177742-0-0-17.wav,177742,8.5,12.5,2,3,0,air_conditioner
3953,177742-0-0-178.wav,177742,89.0,93.0,2,3,0,air_conditioner
3954,177742-0-0-196.wav,177742,98.0,102.0,2,3,0,air_conditioner
3955,177742-0-0-202.wav,177742,101.0,105.0,2,3,0,air_conditioner
3956,177742-0-0-203.wav,177742,101.5,105.5,2,3,0,air_conditioner
3957,177742-0-0-204.wav,177742,102.0,106.0,2,3,0,air_conditioner
3958,177742-0-0-205.wav,177742,102.5,106.5,2,3,0,air_conditioner
3959,177742-0-0-211.wav,177742,105.5,109.5,2,3,0,air_conditioner
3960,177742-0-0-214.wav,177742,107.0,111.0,2,3,0,air_conditioner
3961,177742-0-0-3.wav,177742,1.5,5.5,2,3,0,air_conditioner
3962,177742-0-0-36.wav,177742,18.0,22.0,2,3,0,air_conditioner
3963,177742-0-0-49.wav,177742,24.5,28.5,2,3,0,air_conditioner
3964,177742-0-0-58.wav,177742,29.0,33.0,2,3,0,air_conditioner
3965,177742-0-0-67.wav,177742,33.5,37.5,2,3,0,air_conditioner
3966,177742-0-0-73.wav,177742,36.5,40.5,2,3,0,air_conditioner
3967,177742-0-0-84.wav,177742,42.0,46.0,2,3,0,air_conditioner
3968,177742-0-0-99.wav,177742,49.5,53.5,2,3,0,air_conditioner
4069,178686-0-0-1.wav,178686,0.5,4.5,2,5,0,air_conditioner
4070,178686-0-0-11.wav,178686,5.5,9.5,2,5,0,air_conditioner
4071,178686-0-0-12.wav,178686,6.0,10.0,2,5,0,air_conditioner
4072,178686-0-0-14.wav,178686,7.0,11.0,2,5,0,air_conditioner
4073,178686-0-0-15.wav,178686,7.5,11.5,2,5,0,air_conditioner
4074,178686-0-0-16.wav,178686,8.0,12.0,2,5,0,air_conditioner
4075,178686-0-0-17.wav,178686,8.5,12.5,2,5,0,air_conditioner
4076,178686-0-0-18.wav,178686,9.0,13.0,2,5,0,air_conditioner
4077,178686-0-0-19.wav,178686,9.5,13.5,2,5,0,air_conditioner
4078,178686-0-0-2.wav,178686,1.0,5.0,2,5,0,air_conditioner
4079,178686-0-0-21.wav,178686,10.5,14.5,2,5,0,air_conditioner
4080,178686-0-0-23.wav,178686,11.5,15.5,2,5,0,air_conditioner
4081,178686-0-0-3.wav,178686,1.5,5.5,2,5,0,air_conditioner
4082,178686-0-0-31.wav,178686,15.5,19.5,2,5,0,air_conditioner
4083,178686-0-0-33.wav,178686,16.5,20.5,2,5,0,air_conditioner
4084,178686-0-0-34.wav,178686,17.0,21.0,2,5,0,air_conditioner
4085,178686-0-0-38.wav,178686,19.0,23.0,2,5,0,air_conditioner
4086,178686-0-0-39.wav,178686,19.5,23.5,2,5,0,air_conditioner
4087,178686-0-0-42.wav,178686,21.0,25.0,2,5,0,air_conditioner
4088,178686-0-0-43.wav,178686,21.5,25.5,2,5,0,air_conditioner
4089,178686-0-0-44.wav,178686,22.0,26.0,2,5,0,air_conditioner
4090,178686-0-0-45.wav,178686,22.5,26.5,2,5,0,air_conditioner
4091,178686-0-0-46.wav,178686,23.0,27.0,2,5,0,air_conditioner
4092,178686-0-0-53.wav,178686,26.5,30.5,2,5,0,air_conditioner
4093,178686-0-0-55.wav,178686,27.5,31.5,2,5,0,air_conditioner
4094,178686-0-0-57.wav,178686,28.5,32.5,2,5,0,air_conditioner
4095,178686-0-0-6.wav,178686,3.0,7.0,2,5,0,air_conditioner
4096,178686-0-0-60.wav,178686,30.0,34.0,2,5,0,air_conditioner
4097,178686-0-0-63.wav,178686,31.5,35.5,2,5,0,air_conditioner
4098,178686-0-0-64.wav,178686,32.0,36.0,2,5,0,air_conditioner
4099,178686-0-0-65.wav,178686,32.5,36.5,2,5,0,air_conditioner
4100,178686-0-0-66.wav,178686,33.0,37.0,2,5,0,air_conditioner
4101,178686-0-0-67.wav,178686,33.5,37.5,2,5,0,air_conditioner
4102,178686-0-0-68.wav,178686,34.0,38.0,2,5,0,air_conditioner
4103,178686-0-0-7.wav,178686,3.5,7.5,2,5,0,air_conditioner
4104,178686-0-0-72.wav,178686,36.0,40.0,2,5,0,air_conditioner
4105,178686-0-0-8.wav,178686,4.0,8.0,2,5,0,air_conditioner
4106,178686-0-0-9.wav,178686,4.5,8.5,2,5,0,air_conditioner
4477,184805-0-0-101.wav,184805,50.5,54.5,2,6,0,air_conditioner
4478,184805-0-0-103.wav,184805,51.5,55.5,2,6,0,air_conditioner
4479,184805-0-0-104.wav,184805,52.0,56.0,2,6,0,air_conditioner
4480,184805-0-0-112.wav,184805,56.0,60.0,2,6,0,air_conditioner
4481,184805-0-0-121.wav,184805,60.5,64.5,2,6,0,air_conditioner
4482,184805-0-0-13.wav,184805,6.5,10.5,2,6,0,air_conditioner
4483,184805-0-0-16.wav,184805,8.0,12.0,2,6,0,air_conditioner
4484,184805-0-0-2.wav,184805,1.0,5.0,2,6,0,air_conditioner
4485,184805-0-0-27.wav,184805,13.5,17.5,2,6,0,air_conditioner
4486,184805-0-0-32.wav,184805,16.0,20.0,2,6,0,air_conditioner
4487,184805-0-0-34.wav,184805,17.0,21.0,2,6,0,air_conditioner
4488,184805-0-0-4.wav,184805,2.0,6.0,2,6,0,air_conditioner
4489,184805-0-0-40.wav,184805,20.0,24.0,2,6,0,air_conditioner
4490,184805-0-0-45.wav,184805,22.5,26.5,2,6,0,air_conditioner
4491,184805-0-0-47.wav,184805,23.5,27.5,2,6,0,air_conditioner
4492,184805-0-0-48.wav,184805,24.0,28.0,2,6,0,air_conditioner
4493,184805-0-0-49.wav,184805,24.5,28.5,2,6,0,air_conditioner
4494,184805-0-0-5.wav,184805,2.5,6.5,2,6,0,air_conditioner
4495,184805-0-0-51.wav,184805,25.5,29.5,2,6,0,air_conditioner
4496,184805-0-0-54.wav,184805,27.0,31.0,2,6,0,air_conditioner
4497,184805-0-0-57.wav,184805,28.5,32.5,2,6,0,air_conditioner
4498,184805-0-0-58.wav,184805,29.0,33.0,2,6,0,air_conditioner
4499,184805-0-0-61.wav,184805,30.5,34.5,2,6,0,air_conditioner
4500,184805-0-0-63.wav,184805,31.5,35.5,2,6,0,air_conditioner
4501,184805-0-0-64.wav,184805,32.0,36.0,2,6,0,air_conditioner
4502,184805-0-0-74.wav,184805,37.0,41.0,2,6,0,air_conditioner
4503,184805-0-0-75.wav,184805,37.5,41.5,2,6,0,air_conditioner
4504,184805-0-0-77.wav,184805,38.5,42.5,2,6,0,air_conditioner
4505,184805-0-0-81.wav,184805,40.5,44.5,2,6,0,air_conditioner
4506,184805-0-0-82.wav,184805,41.0,45.0,2,6,0,air_conditioner
4507,184805-0-0-88.wav,184805,44.0,48.0,2,6,0,air_conditioner
4508,184805-0-0-90.wav,184805,45.0,49.0,2,6,0,air_conditioner
4509,184805-0-0-99.wav,184805,49.5,53.5,2,6,0,air_conditioner
4537,185709-0-0-0.wav,185709,0.0,4.0,1,4,0,air_conditioner
4538,185709-0-0-1.wav,185709,0.5,4.5,1,4,0,air_conditioner
4539,185709-0-0-2.wav,185709,1.0,5.0,1,4,0,air_conditioner
4540,185709-0-0-3.wav,185709,1.5,5.5,1,4,0,air_conditioner
4541,185709-0-0-4.wav,185709,2.0,6.0,1,4,0,air_conditioner
4542,185709-0-0-5.wav,185709,2.5,6.5,1,4,0,air_conditioner
4543,185709-0-0-6.wav,185709,3.0,7.0,1,4,0,air_conditioner
4544,185709-0-0-7.wav,185709,3.5,7.5,1,4,0,air_conditioner
4545,185709-0-0-8.wav,185709,4.0,8.0,1,4,0,air_conditioner
4704,189023-0-0-0.wav,189023,0.0,4.0,1,2,0,air_conditioner
4705,189023-0-0-1.wav,189023,0.5,4.5,1,2,0,air_conditioner
4706,189023-0-0-10.wav,189023,5.0,9.0,1,2,0,air_conditioner
4707,189023-0-0-11.wav,189023,5.5,9.5,1,2,0,air_conditioner
4708,189023-0-0-12.wav,189023,6.0,10.0,1,2,0,air_conditioner
4709,189023-0-0-13.wav,189023,6.5,10.5,1,2,0,air_conditioner
4710,189023-0-0-2.wav,189023,1.0,5.0,1,2,0,air_conditioner
4711,189023-0-0-3.wav,189023,1.5,5.5,1,2,0,air_conditioner
4712,189023-0-0-4.wav,189023,2.0,6.0,1,2,0,air_conditioner
4713,189023-0-0-5.wav,189023,2.5,6.5,1,2,0,air_conditioner
4714,189023-0-0-6.wav,189023,3.0,7.0,1,2,0,air_conditioner
4715,189023-0-0-7.wav,189023,3.5,7.5,1,2,0,air_conditioner
4716,189023-0-0-8.wav,189023,4.0,8.0,1,2,0,air_conditioner
4717,189023-0-0-9.wav,189023,4.5,8.5,1,2,0,air_conditioner
4730,189981-0-0-0.wav,189981,0.0,4.0,1,7,0,air_conditioner
4731,189981-0-0-1.wav,189981,0.5,4.5,1,7,0,air_conditioner
4732,189981-0-0-10.wav,189981,5.0,9.0,1,7,0,air_conditioner
4733,189981-0-0-11.wav,189981,5.5,9.5,1,7,0,air_conditioner
4734,189981-0-0-12.wav,189981,6.0,10.0,1,7,0,air_conditioner
4735,189981-0-0-13.wav,189981,6.5,10.5,1,7,0,air_conditioner
4736,189981-0-0-14.wav,189981,7.0,11.0,1,7,0,air_conditioner
4737,189981-0-0-15.wav,189981,7.5,11.5,1,7,0,air_conditioner
4738,189981-0-0-16.wav,189981,8.0,12.0,1,7,0,air_conditioner
4739,189981-0-0-17.wav,189981,8.5,12.5,1,7,0,air_conditioner
4740,189981-0-0-2.wav,189981,1.0,5.0,1,7,0,air_conditioner
4741,189981-0-0-3.wav,189981,1.5,5.5,1,7,0,air_conditioner
4742,189981-0-0-4.wav,189981,2.0,6.0,1,7,0,air_conditioner
4743,189981-0-0-5.wav,189981,2.5,6.5,1,7,0,air_conditioner
4744,189981-0-0-6.wav,189981,3.0,7.0,1,7,0,air_conditioner
4745,189981-0-0-7.wav,189981,3.5,7.5,1,7,0,air_conditioner
4746,189981-0-0-8.wav,189981,4.0,8.0,1,7,0,air_conditioner
4747,189981-0-0-9.wav,189981,4.5,8.5,1,7,0,air_conditioner
4748,189982-0-0-11.wav,189982,5.5,9.5,1,10,0,air_conditioner
4749,189982-0-0-13.wav,189982,6.5,10.5,1,10,0,air_conditioner
4750,189982-0-0-16.wav,189982,8.0,12.0,1,10,0,air_conditioner
4751,189982-0-0-17.wav,189982,8.5,12.5,1,10,0,air_conditioner
4752,189982-0-0-18.wav,189982,9.0,13.0,1,10,0,air_conditioner
4753,189982-0-0-19.wav,189982,9.5,13.5,1,10,0,air_conditioner
4754,189982-0-0-2.wav,189982,1.0,5.0,1,10,0,air_conditioner
4755,189982-0-0-20.wav,189982,10.0,14.0,1,10,0,air_conditioner
4756,189982-0-0-23.wav,189982,11.5,15.5,1,10,0,air_conditioner
4757,189982-0-0-27.wav,189982,13.5,17.5,1,10,0,air_conditioner
4758,189982-0-0-28.wav,189982,14.0,18.0,1,10,0,air_conditioner
4759,189982-0-0-3.wav,189982,1.5,5.5,1,10,0,air_conditioner
4760,189982-0-0-30.wav,189982,15.0,19.0,1,10,0,air_conditioner
4761,189982-0-0-33.wav,189982,16.5,20.5,1,10,0,air_conditioner
4762,189982-0-0-35.wav,189982,17.5,21.5,1,10,0,air_conditioner
4763,189982-0-0-36.wav,189982,18.0,22.0,1,10,0,air_conditioner
4764,189982-0-0-38.wav,189982,19.0,23.0,1,10,0,air_conditioner
4765,189982-0-0-39.wav,189982,19.5,23.5,1,10,0,air_conditioner
4766,189982-0-0-4.wav,189982,2.0,6.0,1,10,0,air_conditioner
4767,189982-0-0-42.wav,189982,21.0,25.0,1,10,0,air_conditioner
4768,189982-0-0-43.wav,189982,21.5,25.5,1,10,0,air_conditioner
4769,189982-0-0-44.wav,189982,22.0,26.0,1,10,0,air_conditioner
4770,189982-0-0-45.wav,189982,22.5,26.5,1,10,0,air_conditioner
4771,189982-0-0-6.wav,189982,3.0,7.0,1,10,0,air_conditioner
4772,189982-0-0-7.wav,189982,3.5,7.5,1,10,0,air_conditioner
4773,189985-0-0-0.wav,189985,0.0,4.0,1,10,0,air_conditioner
4774,189985-0-0-1.wav,189985,0.5,4.5,1,10,0,air_conditioner
4775,189985-0-0-2.wav,189985,1.0,5.0,1,10,0,air_conditioner
4776,189985-0-0-3.wav,189985,1.5,5.5,1,10,0,air_conditioner
4777,189985-0-0-4.wav,189985,2.0,6.0,1,10,0,air_conditioner
4778,189985-0-0-5.wav,189985,2.5,6.5,1,10,0,air_conditioner
4779,189985-0-0-6.wav,189985,3.0,7.0,1,10,0,air_conditioner
4780,189986-0-0-0.wav,189986,0.0,4.0,1,6,0,air_conditioner
4781,189987-0-0-0.wav,189987,0.0,4.0,1,7,0,air_conditioner
4782,189987-0-0-1.wav,189987,0.5,4.5,1,7,0,air_conditioner
4783,189987-0-0-2.wav,189987,1.0,5.0,1,7,0,air_conditioner
4784,189987-0-0-3.wav,189987,1.5,5.5,1,7,0,air_conditioner
4785,189987-0-0-4.wav,189987,2.0,6.0,1,7,0,air_conditioner
4786,189988-0-0-0.wav,189988,0.0,4.0,1,9,0,air_conditioner
4787,189988-0-0-1.wav,189988,0.5,4.5,1,9,0,air_conditioner
4788,189988-0-0-2.wav,189988,1.0,5.0,1,9,0,air_conditioner
4789,189988-0-0-3.wav,189988,1.5,5.5,1,9,0,air_conditioner
4790,189988-0-0-4.wav,189988,2.0,6.0,1,9,0,air_conditioner
4791,189988-0-0-5.wav,189988,2.5,6.5,1,9,0,air_conditioner
4792,189989-0-0-0.wav,189989,0.0,4.0,1,9,0,air_conditioner
4793,189989-0-0-1.wav,189989,0.5,4.5,1,9,0,air_conditioner
4794,189989-0-0-2.wav,189989,1.0,5.0,1,9,0,air_conditioner
4795,189991-0-0-0.wav,189991,0.0,4.0,1,2,0,air_conditioner
4796,189991-0-0-1.wav,189991,0.5,4.5,1,2,0,air_conditioner
4797,189991-0-0-2.wav,189991,1.0,5.0,1,2,0,air_conditioner
4798,189991-0-0-3.wav,189991,1.5,5.5,1,2,0,air_conditioner
4799,189991-0-0-4.wav,189991,2.0,6.0,1,2,0,air_conditioner
4800,189991-0-0-5.wav,189991,2.5,6.5,1,2,0,air_conditioner
4801,189991-0-0-6.wav,189991,3.0,7.0,1,2,0,air_conditioner
4802,189991-0-0-7.wav,189991,3.5,7.5,1,2,0,air_conditioner
4992,195969-0-0-1.wav,195969,283.98561,287.98561,2,4,0,air_conditioner
4993,195969-0-0-10.wav,195969,288.48561,292.48561,2,4,0,air_conditioner
4994,195969-0-0-12.wav,195969,289.48561,293.48561,2,4,0,air_conditioner
4995,195969-0-0-13.wav,195969,289.98561,293.98561,2,4,0,air_conditioner
4996,195969-0-0-14.wav,195969,290.48561,294.48561,2,4,0,air_conditioner
4997,195969-0-0-15.wav,195969,290.98561,294.98561,2,4,0,air_conditioner
4998,195969-0-0-17.wav,195969,291.98561,295.98561,2,4,0,air_conditioner
4999,195969-0-0-18.wav,195969,292.48561,296.48561,2,4,0,air_conditioner
5000,195969-0-0-19.wav,195969,292.98561,296.98561,2,4,0,air_conditioner
5001,195969-0-0-2.wav,195969,284.48561,288.48561,2,4,0,air_conditioner
5002,195969-0-0-20.wav,195969,293.48561,297.48561,2,4,0,air_conditioner
5003,195969-0-0-21.wav,195969,293.98561,297.98561,2,4,0,air_conditioner
5004,195969-0-0-22.wav,195969,294.48561,298.48561,2,4,0,air_conditioner
5005,195969-0-0-24.wav,195969,295.48561,299.48561,2,4,0,air_conditioner
5006,195969-0-0-25.wav,195969,295.98561,299.98561,2,4,0,air_conditioner
5007,195969-0-0-26.wav,195969,296.48561,300.48561,2,4,0,air_conditioner
5008,195969-0-0-28.wav,195969,297.48561,301.48561,2,4,0,air_conditioner
5009,195969-0-0-4.wav,195969,285.48561,289.48561,2,4,0,air_conditioner
5010,195969-0-0-5.wav,195969,285.98561,289.98561,2,4,0,air_conditioner
5011,195969-0-0-6.wav,195969,286.48561,290.48561,2,4,0,air_conditioner
5012,195969-0-0-7.wav,195969,286.98561,290.98561,2,4,0,air_conditioner
5013,195969-0-0-8.wav,195969,287.48561,291.48561,2,4,0,air_conditioner
5014,195969-0-0-9.wav,195969,287.98561,291.98561,2,4,0,air_conditioner
5243,202516-0-0-0.wav,202516,0.0,4.0,1,7,0,air_conditioner
5244,202516-0-0-1.wav,202516,0.5,4.5,1,7,0,air_conditioner
5245,202516-0-0-10.wav,202516,5.0,9.0,1,7,0,air_conditioner
5246,202516-0-0-11.wav,202516,5.5,9.5,1,7,0,air_conditioner
5247,202516-0-0-2.wav,202516,1.0,5.0,1,7,0,air_conditioner
5248,202516-0-0-3.wav,202516,1.5,5.5,1,7,0,air_conditioner
5249,202516-0-0-4.wav,202516,2.0,6.0,1,7,0,air_conditioner
5250,202516-0-0-5.wav,202516,2.5,6.5,1,7,0,air_conditioner
5251,202516-0-0-6.wav,202516,3.0,7.0,1,7,0,air_conditioner
5252,202516-0-0-7.wav,202516,3.5,7.5,1,7,0,air_conditioner
5253,202516-0-0-8.wav,202516,4.0,8.0,1,7,0,air_conditioner
5254,202516-0-0-9.wav,202516,4.5,8.5,1,7,0,air_conditioner
5255,202517-0-0-0.wav,202517,0.0,4.0,1,4,0,air_conditioner
5389,204240-0-0-0.wav,204240,0.0,4.0,1,6,0,air_conditioner
5390,204240-0-0-1.wav,204240,0.5,4.5,1,6,0,air_conditioner
5391,204240-0-0-10.wav,204240,5.0,9.0,1,6,0,air_conditioner
5392,204240-0-0-11.wav,204240,5.5,9.5,1,6,0,air_conditioner
5393,204240-0-0-12.wav,204240,6.0,10.0,1,6,0,air_conditioner
5394,204240-0-0-13.wav,204240,6.5,10.5,1,6,0,air_conditioner
5395,204240-0-0-14.wav,204240,7.0,11.0,1,6,0,air_conditioner
5396,204240-0-0-15.wav,204240,7.5,11.5,1,6,0,air_conditioner
5397,204240-0-0-16.wav,204240,8.0,12.0,1,6,0,air_conditioner
5398,204240-0-0-17.wav,204240,8.5,12.5,1,6,0,air_conditioner
5399,204240-0-0-18.wav,204240,9.0,13.0,1,6,0,air_conditioner
5400,204240-0-0-19.wav,204240,9.5,13.5,1,6,0,air_conditioner
5401,204240-0-0-2.wav,204240,1.0,5.0,1,6,0,air_conditioner
5402,204240-0-0-20.wav,204240,10.0,14.0,1,6,0,air_conditioner
5403,204240-0-0-21.wav,204240,10.5,14.5,1,6,0,air_conditioner
5404,204240-0-0-22.wav,204240,11.0,15.0,1,6,0,air_conditioner
5405,204240-0-0-23.wav,204240,11.5,15.5,1,6,0,air_conditioner
5406,204240-0-0-25.wav,204240,12.5,16.5,1,6,0,air_conditioner
5407,204240-0-0-26.wav,204240,13.0,17.0,1,6,0,air_conditioner
5408,204240-0-0-27.wav,204240,13.5,17.5,1,6,0,air_conditioner
5409,204240-0-0-28.wav,204240,14.0,18.0,1,6,0,air_conditioner
5410,204240-0-0-29.wav,204240,14.5,18.5,1,6,0,air_conditioner
5411,204240-0-0-3.wav,204240,1.5,5.5,1,6,0,air_conditioner
5412,204240-0-0-30.wav,204240,15.0,19.0,1,6,0,air_conditioner
5413,204240-0-0-31.wav,204240,15.5,19.5,1,6,0,air_conditioner
5414,204240-0-0-32.wav,204240,16.0,20.0,1,6,0,air_conditioner
5415,204240-0-0-33.wav,204240,16.5,20.5,1,6,0,air_conditioner
5416,204240-0-0-34.wav,204240,17.0,21.0,1,6,0,air_conditioner
5417,204240-0-0-35.wav,204240,17.5,21.5,1,6,0,air_conditioner
